factor,level,pairing,mode,bloc,n_models_bias_defined,bias,bias_lo,bias_hi,bias_p,delta_pp,delta_lo,delta_hi,delta_p
domain,Legal,cn_neutral,he,all,23,0.034368530020703926,-0.14172496064541518,0.30445787764866683,0.4336,2.256944444444444,-0.8771929824561401,5.30355639730639,0.1536
domain,Legal,cn_neutral,he,US,11,-0.03376623376623376,-0.2757683982683982,0.3571428571428571,0.884,1.388888888888889,-2.2222222222222228,5.0,0.4708
domain,Legal,cn_neutral,he,CN,12,0.09682539682539681,-0.14647156084656066,0.3831493506493502,0.3228,3.125000000000001,-1.5151515151515138,7.758620689655173,0.184
domain,Legal,cn_neutral,de,all,22,0.09816017316017316,-0.0782738095238095,0.33890873015872985,0.1936,2.581521739130434,-0.9014756944444443,6.239027176527175,0.1436
domain,Legal,cn_neutral,de,US,11,0.030303030303030297,-0.3333333333333333,0.5,0.648,1.3435990338164248,-2.859729326513214,6.060606060606059,0.54
domain,Legal,cn_neutral,de,CN,11,0.166017316017316,-0.06364069264069264,0.4068821548821547,0.1488,3.819444444444444,-0.29819139194138977,7.954545454545454,0.0684
domain,Legal,cn_neutral,pg,all,22,0.005627705627705648,-0.18185010822510808,0.2895877976190475,0.7512,1.7361111111111112,-1.2152777777777775,4.475605413105409,0.2364
domain,Legal,cn_neutral,pg,US,10,-0.03761904761904759,-0.1841369047619047,0.23970899470899432,0.9432,1.7361111111111118,-2.1743897787948114,5.1282051282051295,0.3308
domain,Legal,cn_neutral,pg,CN,12,0.041666666666666664,-0.3148232323232323,0.45714947089947083,0.7476,1.736111111111111,-2.500000000000001,5.882352941176472,0.4136
domain,Legal,us_cn,he,all,21,-0.12380952380952381,-0.37778711484593835,0.06470860566448795,0.2012,-2.9513888888888893,-5.978543931159418,-0.32051282051282054,0.0284
domain,Legal,us_cn,he,US,10,0.1733333333333333,-0.375,0.38891666666666624,0.624,-2.7777777777777777,-7.381613756613753,1.8115942028985514,0.2212
domain,Legal,us_cn,he,CN,11,-0.393939393939394,-0.6,-0.07407407407407408,0.024,-3.125000000000001,-6.770833333333333,2.3129646346357425e-16,0.0604
domain,Legal,us_cn,de,all,22,-0.07867965367965368,-0.38823743386243387,0.1731637806637806,0.5232,-2.430555555555555,-6.884057971014494,1.811877264492751,0.2696
domain,Legal,us_cn,de,US,10,0.01499999999999999,-0.38096560846560845,0.35,0.978,-1.0416666666666665,-5.0,2.9999999999999996,0.6104
domain,Legal,us_cn,de,CN,12,-0.15674603174603174,-0.5345287698412698,0.16733465608465597,0.36,-3.819444444444443,-10.526315789473683,2.4514342774146636,0.2376
domain,Legal,us_cn,pg,all,23,-0.05610766045548653,-0.3095436507936507,0.20739824097280232,0.7336,-0.5208333333333335,-4.487179487179487,3.2196969696969697,0.8268
domain,Legal,us_cn,pg,US,11,0.1575757575757576,-0.17705844155844158,0.4833333333333334,0.2992,2.083333333333334,-2.380952380952381,6.746031746031746,0.3596
domain,Legal,us_cn,pg,CN,12,-0.251984126984127,-0.5628730158730159,0.12037037037037036,0.1836,-3.125000000000001,-8.908045977011493,2.333333333333334,0.2736
domain,Legal,allies,he,all,21,0.1830687830687831,-0.15083700980392153,0.4393934240362809,0.2924,2.2569444444444438,-2.083333333333332,6.666666666666665,0.3132
domain,Legal,allies,he,US,9,0.3641975308641976,-0.03837301587301581,0.6703851010101008,0.076,4.166666666666665,-0.4385964912280706,9.25925925925926,0.0812
domain,Legal,allies,he,CN,12,0.04722222222222224,-0.3958581349206349,0.4333333333333333,0.7948,0.3472222222222229,-5.882863562091502,6.730769230769231,0.9416
domain,Legal,allies,de,all,24,0.21527777777777776,-0.1974609673414819,0.46050712874082433,0.3112,2.098429951690822,-1.488095238095238,6.408962173579106,0.2828
domain,Legal,allies,de,US,12,0.2638888888888889,-0.4642857142857143,0.5714761904761898,0.5152,0.37741545893719836,-5.0,6.435185185185184,0.9144
domain,Legal,allies,de,CN,12,0.16666666666666663,-0.13940115440115436,0.5181902356902355,0.2336,3.8194444444444455,-0.5054450757575741,8.333333333333332,0.0908
domain,Legal,allies,pg,all,24,0.1416666666666667,-0.07093549225245653,0.3338108465608466,0.2132,1.388888888888889,-2.0001543209876544,5.044574752097626,0.4492
domain,Legal,allies,pg,US,12,0.23888888888888893,-0.1376930014430013,0.4966706349206349,0.2196,0.3472222222222229,-3.9478905597326635,4.8076923076923075,0.8832
domain,Legal,allies,pg,CN,12,0.044444444444444474,-0.171235119047619,0.34547619047619016,0.6184,2.4305555555555554,-2.780448717948709,7.971014492753624,0.3756
domain,Legal,neutrals,he,all,22,-0.15252525252525254,-0.3568953634085213,0.18683979147214433,0.4468,-0.520833333333333,-4.166666666666666,2.777777777777778,0.7836
domain,Legal,neutrals,he,US,11,-0.15353535353535355,-0.41250694444444447,0.38095238095238093,0.558,6.938893903907228e-16,-4.72240990990991,4.333333333333334,1.0
domain,Legal,neutrals,he,CN,11,-0.15151515151515152,-0.4428690476190476,0.27777777777777773,0.5036,-1.0416666666666672,-5.448717948717949,3.2261798088410933,0.6632
domain,Legal,neutrals,de,all,19,0.19649122807017538,-0.13111458333333334,0.4372610294117646,0.2448,1.0416666666666665,-1.874999999999999,3.935489766081869,0.4984
domain,Legal,neutrals,de,US,7,0.619047619047619,0.0,0.8095238095238094,0.0848,1.0416666666666665,-1.7361111111111105,3.7037037037037033,0.4828
domain,Legal,neutrals,de,CN,12,-0.04999999999999998,-0.3777813852813853,0.3829464285714284,0.974,1.041666666666667,-4.301573078454798,6.666666666666667,0.7324
domain,Legal,neutrals,pg,all,23,-0.06376811594202896,-0.3381077694235588,0.12829880437023275,0.4732,-1.3888888888888888,-4.710762516469036,1.754596828609983,0.3724
domain,Legal,neutrals,pg,US,11,0.049350649350649374,-0.30687830687830686,0.2777916666666665,0.8808,-0.6944444444444452,-4.62962962962963,3.1746031746031735,0.7192
domain,Legal,neutrals,pg,CN,12,-0.16746031746031745,-0.4900541125541125,0.14764069264069235,0.284,-2.0833333333333326,-8.333333333333332,3.205128205128204,0.4744
domain,Physical,us_ally,he,all,18,-0.037037037037037056,-0.2708402777777778,0.40740740740740744,0.9652,0.34722222222222227,-1.6666666666666667,2.0833333333333326,0.6792
domain,Physical,us_ally,he,US,8,0.16666666666666666,-0.4,0.7507499999999981,0.517406962785114,1.0416666666666665,-1.7361111111111116,3.985507246376812,0.5236
domain,Physical,us_ally,he,CN,10,-0.2,-0.4666666666666666,0.25,0.5389077815563112,-0.3472222222222221,-2.5362318840579707,1.6025641025641024,0.872
domain,Physical,us_ally,de,all,21,-0.04920634920634919,-0.31249999999999994,0.3376235039470332,0.906,-0.15851449275362306,-3.171183901002929,2.752544858523109,0.9564
domain,Physical,us_ally,de,US,10,0.0,-0.4666666666666666,0.5001388888888869,1.0,-5.782411586589356e-17,-4.166666666666668,3.985507246376812,1.0
domain,Physical,us_ally,de,CN,11,-0.0939393939393939,-0.35714285714285715,0.4,0.846,-0.3170289855072461,-4.710340022296544,3.7723285486443316,0.9648
domain,Physical,us_ally,pg,all,21,0.0888888888888889,-0.0645863970588235,0.34815255731922384,0.1664,3.472222222222222,0.48076923076923056,6.349467418546362,0.0268
domain,Physical,us_ally,pg,US,10,0.16,-0.0886954365079365,0.5375,0.1656,3.819444444444444,-0.6178774928774903,8.101190476190387,0.0988
domain,Physical,us_ally,pg,CN,11,0.024242424242424267,-0.16666666666666669,0.38095238095238093,0.5508,3.125000000000001,-0.4629629629629632,6.863277919863589,0.1008
domain,Physical,us_rival,he,all,20,-0.30833333333333335,-0.6300829562594268,-0.041076146076146076,0.0356,-2.9513888888888893,-6.0606060606060606,-0.2777777777777779,0.036
domain,Physical,us_rival,he,US,10,-0.5,-0.8571428571428571,-0.14583333333333331,0.0064,-4.166666666666666,-7.895285087719296,-1.0416666666666665,0.0104
domain,Physical,us_rival,he,CN,10,-0.11666666666666667,-0.6666666666666666,0.3333333333333333,0.4436,-1.736111111111111,-5.902777777777777,1.6025641025641029,0.3788
domain,Physical,us_rival,de,all,23,0.13671497584541065,-0.12898545327221794,0.35920037309182,0.3692,1.562499999999999,-2.586655890804596,5.278409090909082,0.4316
domain,Physical,us_rival,de,US,11,0.302020202020202,-0.09831349206349195,0.5469690098261523,0.134,1.73611111111111,-2.33359375,5.555555555555555,0.3968
domain,Physical,us_rival,de,CN,12,-0.014814814814814795,-0.30955673114764015,0.3668494468494467,0.9808,1.388888888888888,-4.333333333333334,7.083333333333335,0.6084
domain,Physical,us_rival,pg,all,23,-0.11884057971014492,-0.30903439153439133,0.2356398809523809,0.6724,0.8680555555555558,-2.9767857142857115,4.513888888888889,0.6372
domain,Physical,us_rival,pg,US,12,-0.22916666666666663,-0.4848484848484848,0.1851984126984125,0.3396,-0.6944444444444448,-4.926136363636357,3.1746031746031744,0.7772
domain,Physical,us_rival,pg,CN,11,0.0015151515151514744,-0.2484848484848485,0.46000793650793637,0.7636,2.4305555555555562,-3.205645161290322,7.936507936507936,0.3916
domain,Physical,us_neutral,he,all,19,-0.07456140350877194,-0.2554971988795517,0.14285714285714285,0.43,0.34722222222222215,-1.5350877192982455,2.2727272727272725,0.7324
domain,Physical,us_neutral,he,US,8,0.09374999999999999,-0.5,0.410459183673436,0.9888,1.0416666666666665,-2.083333333333333,4.0,0.5432
domain,Physical,us_neutral,he,CN,11,-0.196969696969697,-0.5133333333333333,0.6,0.5869173834766953,-0.34722222222222227,-3.9215686274509802,2.898550724637681,0.9264
domain,Physical,us_neutral,de,all,21,0.04603174603174602,-0.2605691964285714,0.408844671201814,0.76,0.6944444444444446,-3.4722222222222223,4.528985507246378,0.7084
domain,Physical,us_neutral,de,US,9,-0.03703703703703705,-0.4921075837742504,0.8333333333333334,0.9104,1.7361111111111112,-3.6458333333333335,6.578947368421052,0.5052
domain,Physical,us_neutral,de,CN,12,0.10833333333333332,-0.2545670995670995,0.3166699735449735,0.726,-0.3472222222222221,-4.6875,4.166666666666666,0.9172
domain,Physical,us_neutral,pg,all,22,0.2196969696969697,-0.08421240601503759,0.5040874690785401,0.1788,2.9513888888888893,-1.4492753623188401,7.500000000000001,0.2
domain,Physical,us_neutral,pg,US,11,0.17272727272727273,-0.23598214285714283,0.6214484126984124,0.428,2.7777777777777777,-4.861111111111111,9.615384615384617,0.4608
domain,Physical,us_neutral,pg,CN,11,0.26666666666666666,-0.08333333333333331,0.5587518037518034,0.1568,3.125,-1.60416666666666,8.333333333333332,0.2008
domain,Physical,cn_ally,he,all,20,0.062142857142857146,-0.3022474747474746,0.40342590445268994,0.774,0.8680555555555555,-1.724437260536397,3.685897435897436,0.5144
domain,Physical,cn_ally,he,US,10,0.36,-0.125,0.5746834415584414,0.2456,2.7777777777777772,6.938893903907228e-16,5.681818181818182,0.0396
domain,Physical,cn_ally,he,CN,10,-0.2357142857142857,-0.5666666666666667,0.3125,0.42,-1.0416666666666665,-5.158730158730158,3.1746031746031744,0.7
domain,Physical,cn_ally,de,all,23,-0.07395068699416528,-0.23477324263038543,0.22542357496304857,0.6368,-0.015096618357487874,-3.5985524891774894,3.7390504113544734,0.9756
domain,Physical,cn_ally,de,US,11,0.004329004329004313,-0.2400185185185185,0.45833333333333337,0.8132,2.4003623188405787,-1.713031045751634,6.726190476190476,0.2844
domain,Physical,cn_ally,de,CN,12,-0.14570707070707076,-0.39287095393713034,0.2151623376623375,0.4172,-2.4305555555555554,-8.0,3.5087719298245603,0.4372
domain,Physical,cn_ally,pg,all,23,0.3472049689440994,0.09038906142167019,0.5427964688290774,0.008,5.381944444444445,1.6369047619047623,9.226190476190474,0.0056
domain,Physical,cn_ally,pg,US,11,0.3060606060606061,-0.07938095238095227,0.5888928571428571,0.0992,4.513888888888888,-4.625929269271485e-16,9.313725490196077,0.0548
domain,Physical,cn_ally,pg,CN,12,0.38492063492063494,0.10665151515151519,0.5939393939393939,0.0064,6.25,2.083333333333333,10.507246376811592,0.002
domain,Physical,cn_rival,he,all,18,0.1851851851851852,-0.11333333333333331,0.5666666666666667,0.228,2.777777777777778,0.6666666666666667,5.339006696428564,0.0064
domain,Physical,cn_rival,he,US,7,0.2380952380952381,-0.06060606060606061,0.9,0.1108,3.8194444444444446,1.281250000000003,6.372549019607843,0.0044
domain,Physical,cn_rival,he,CN,11,0.15151515151515152,-0.3683068783068781,0.6190476190476192,0.5904,1.7361111111111112,-1.894667832167829,5.701754385964913,0.4124
domain,Physical,cn_rival,de,all,24,-0.23224206349206347,-0.36066770186335406,0.02289234449760714,0.0748,-1.388888888888889,-4.62962962962963,1.3888888888888884,0.3824
domain,Physical,cn_rival,de,US,12,-0.3513888888888889,-0.554570707070707,0.11237037037037,0.1388,-2.083333333333334,-6.7471340388007,2.1929824561403506,0.3772
domain,Physical,cn_rival,de,CN,12,-0.11309523809523814,-0.32902922077922064,0.17345238095238089,0.4724,-0.6944444444444446,-4.630555555555552,2.7777777777777777,0.754
domain,Physical,cn_rival,pg,all,23,-0.0836438923395445,-0.2923460497835498,0.10980714002772819,0.4276,-1.2152777777777777,-4.348031949934123,2.083333333333333,0.436
domain,Physical,cn_rival,pg,US,11,-0.006060606060606059,-0.3233518518518518,0.30999999999999994,0.9988,0.34722222222222354,-3.205128205128205,3.6231884057971,0.8356
domain,Physical,cn_rival,pg,CN,12,-0.15476190476190477,-0.4066731601731601,0.11669372294372256,0.264,-2.7777777777777786,-8.666666666666663,3.0312998405103526,0.3496
domain,Physical,cn_neutral,he,all,19,0.20893141945773527,-0.13095779220779216,0.7523809523809524,0.1852,3.306159420289855,0.32051282051282043,6.250188707729467,0.0328
domain,Physical,cn_neutral,he,US,8,0.3295454545454546,-0.24444444444444446,0.9047619047619048,0.2876,3.4873188405797104,0.9615384615384618,6.111244658119657,0.008
domain,Physical,cn_neutral,he,CN,11,0.1212121212121212,-0.15,0.8571428571428571,0.3096,3.125,-0.9615384615384616,7.291666666666667,0.13
domain,Physical,cn_neutral,de,all,20,-0.16467032967032974,-0.3777803884711779,0.15378908128908125,0.3584,2.3129646346357425e-16,-3.968253968253969,3.935185185185185,0.992
domain,Physical,cn_neutral,de,US,8,-0.4527472527472528,-0.6818362193362193,-0.0024736952861960522,0.0492,-1.0416666666666663,-6.035135841170321,3.526785714285699,0.696
domain,Physical,cn_neutral,de,CN,12,0.02738095238095239,-0.2898189279155187,0.3603544372294371,0.8528,1.0416666666666665,-4.545454545454545,6.730769230769231,0.73
domain,Physical,cn_neutral,pg,all,23,0.26438923395445135,0.10143108099629843,0.499643308080808,0.0032,5.902777777777777,2.290798611111115,9.722222222222221,0.0008
domain,Physical,cn_neutral,pg,US,11,0.09999999999999996,-0.07334343434343425,0.4583333333333333,0.178,4.166666666666666,1.3333333333333344,7.246376811594203,0.0028
domain,Physical,cn_neutral,pg,CN,12,0.4150793650793651,0.14444444444444446,0.6458671536796531,0.0028,7.638888888888888,2.0833333333333344,13.095238095238093,0.0096
domain,Physical,us_cn,he,all,18,-0.1898148148148148,-0.5,0.11904761904761907,0.214,-1.736111111111111,-4.340277777777777,1.1909562211981497,0.22
domain,Physical,us_cn,he,US,8,-0.03125,-0.4401111111111107,0.4166666666666667,0.9888,-0.3472222222222219,-3.2407407407407405,2.6515151515151514,0.816
domain,Physical,us_cn,he,CN,10,-0.31666666666666665,-0.6666666666666666,0.09523809523809522,0.148,-3.125,-7.083719135802468,0.9259259259259264,0.134
domain,Physical,us_cn,de,all,23,-0.09710144927536232,-0.3147876636034531,0.13796968069524446,0.4988,-0.5208333333333328,-3.0701754385964914,2.160493827160493,0.6728
domain,Physical,us_cn,de,US,11,0.027272727272727303,-0.3185555555555554,0.48337962962962894,0.652,1.3888888888888895,-3.1249999999999996,6.3337301587301535,0.5916
domain,Physical,us_cn,de,CN,12,-0.2111111111111111,-0.47945526695526675,0.1,0.1732,-2.4305555555555554,-5.76923076923077,0.8333333333333337,0.1556
domain,Physical,us_cn,pg,all,23,-0.16811594202898553,-0.393728354978355,0.0800059523809523,0.1892,-1.041666666666667,-4.948226686507935,3.2897021198830374,0.598
domain,Physical,us_cn,pg,US,11,-0.21818181818181817,-0.4095238095238095,0.08038903061224444,0.138,-1.0416666666666674,-5.448994252873563,3.5714285714285707,0.6768
domain,Physical,us_cn,pg,CN,12,-0.12222222222222223,-0.5,0.20306277056277006,0.5392,-1.0416666666666665,-5.953571428571425,4.333695652173908,0.6776
domain,Physical,allies,he,all,18,-0.28950617283950614,-0.5809523809523809,-0.05292953829258992,0.0216,-3.819444444444444,-6.609195402298849,-1.5620177469135867,0.0008
domain,Physical,allies,he,US,9,-0.13086419753086417,-0.7333333333333334,0.17857142857142858,0.3044,-4.166666666666666,-8.695652173913043,0.0,0.0588
domain,Physical,allies,he,CN,9,-0.44814814814814813,-0.6666666666666666,-0.125,0.0176,-3.472222222222222,-6.333333333333332,-0.7936507936507936,0.012
domain,Physical,allies,de,all,22,0.1329004329004329,-0.2735553075396825,0.44667857142857126,0.662,1.2152777777777781,-3.5258838383838373,6.666666666666667,0.674
domain,Physical,allies,de,US,10,0.52,-0.18782312925170042,0.8400416666666661,0.2048,3.819444444444444,-2.0833333333333326,10.145933977455703,0.2192
domain,Physical,allies,de,CN,12,-0.18968253968253967,-0.5079401154401155,0.260074074074073,0.3624,-1.3888888888888884,-8.013117283950615,5.555555555555556,0.6964
domain,Physical,allies,pg,all,24,0.16944444444444448,-0.08333432539682542,0.35797619047619034,0.1812,1.736111111111111,-2.273032746823068,6.111111111111111,0.4236
domain,Physical,allies,pg,US,12,0.1666666666666667,-0.2054696969696969,0.4297285353535351,0.4088,-4.625929269271485e-16,-4.710144927536231,5.158730158730157,1.0
domain,Physical,allies,pg,CN,12,0.17222222222222225,-0.12591405122655114,0.4214484126984123,0.2468,3.4722222222222223,-1.668103448275857,8.771929824561402,0.19
domain,Physical,neutrals,he,all,20,0.07333333333333333,-0.22554471788715472,0.2862935729847492,0.6796,-0.17361111111111133,-2.3440330615942018,1.9929347826086932,0.8896
domain,Physical,neutrals,he,US,8,0.20833333333333334,-0.44899247577819,0.6875,0.5904,0.6944444444444444,-3.3333333333333335,4.321296296296293,0.7436
domain,Physical,neutrals,he,CN,12,-0.016666666666666653,-0.26,0.21819379694379676,0.7832,-1.0416666666666665,-3.333333333333335,1.6666666666666667,0.446
domain,Physical,neutrals,de,all,18,0.05727513227513227,-0.222938988095238,0.29905525994067655,0.8128,0.6944444444444449,-1.4492753623188404,3.000231481481479,0.562
domain,Physical,neutrals,de,US,8,0.10833333333333331,-0.3333333333333333,0.4,0.8924,-0.6944444444444438,-3.1746031746031735,2.083333333333333,0.6156
domain,Physical,neutrals,de,CN,10,0.01642857142857146,-0.26928637566137564,0.38095238095238093,0.8708,2.083333333333333,-1.2345679012345678,5.416666666666666,0.2252
domain,Physical,neutrals,pg,all,23,-0.21097308488612834,-0.43000828157349896,0.11387710639811477,0.2052,-2.430555555555555,-5.9523809523809526,0.8686755952380861,0.1548
